gpa,sat_score,family_income,extracurriculars,leadership,volunteer_hours,essay_score,recommendation_strength,region,first_gen,eligibility_score,eligible,wassce_score,admitted
3.763033319530834,1182,3074.17,3,0,2,0,2,Urban,0,96.51851537946352,1,556,0
3.2647903655541666,1187,4066.44,2,0,269,4.199199919333729,4,Urban,0,99.57830977827238,1,425,0
3.2925779593688134,1146,25473.06,4,0,146,5.456852253474677,5,Urban,1,100,1,495,0
3.0798264494630905,1101,6438.53,3,0,281,7.166855522658312,1,Urban,0,95.99016152207504,1,433,1
3.5169685085008493,1365,8972.13,0,0,7,10.948001202179729,5,Rural,0,93.95844848960556,1,429,1
3.2005941348457565,1524,11055.63,4,1,209,4.584223780115901,2,Urban,0,100,1,435,0
2.986698643650262,943,11713.63,4,0,213,2.7869203916549647,5,Urban,0,67.48491030497816,0,592,1
2.9620276203774023,1210,11260.06,5,0,202,0.229119686,5,Urban,0,100,1,403,1
2.8445059565290527,1076,16343.13,2,0,220,0,1,Urban,1,86.92682651349936,1,524,1
3.2454035627210387,1513,13761.69,2,0,236,0,3,Urban,1,100,1,420,1
3.483850386948184,1601,7738.4,1,0,128,4.906760783371326,1,Rural,1,100,1,588,1
3.2649205835410227,1414,11894.44,5,1,95,6.454400886,3,Urban,1,92.87903693296359,1,522,1
2.7092797482399757,1029,16734.18,1,0,153,0,2,Urban,1,69.84554951944622,0,564,1
3.084679210875531,1258,9333.29,0,1,140,0.20721806044276025,2,Urban,1,98.53606513803189,1,342,1
3.573981303766757,1037,4673.72,5,0,114,7.137251617462813,1,Urban,0,90.78120798,1,348,0
2.5251424774941986,1128,7220.42,2,0,44,0.15079484278321953,5,Rural,0,97.35820136184478,1,345,0
3.032108404870997,1058,17015.3,2,0,44,5.286897311510153,2,Urban,1,77.41493893982265,1,469,0
2.7041435620149556,826,11278.5,5,0,91,13.146440807791429,1,Urban,0,35.96526044751866,0,326,1
3.2116483056931244,1521,9001.62,3,0,60,0,5,Urban,0,100,1,516,1
3.990139459177313,1555,7943.76,4,0,21,16.134334277702102,2,Urban,0,100,1,471,0
3.146709918121485,1125,998.68,4,1,51,0,1,Urban,0,94.04641335667485,1,391,0
3.931135222,1268,9746.02,1,0,185,4.380142478040726,4,Urban,0,100,1,536,0
3.6576941013127566,1028,4679.53,5,0,107,11.37460457,1,Urban,0,97.20315813478084,1,354,0
2.755191656,839,6504.16,3,0,227,13.710568106049255,1,Rural,1,62.96621036939928,0,456,0
3.6166809570984118,1558,13849.54,3,0,204,2.117032882773291,4,Rural,0,100,1,498,0
4.008234874409558,1412,11583.37,5,0,139,1.1661996226088975,2,Rural,1,93.41625212973327,1,394,1
3.1267050385348454,1467,7955.68,1,0,76,0,2,Rural,1,100,1,592,1
2.7977041653122114,1153,6889.06,5,0,158,7.568242419376693,1,Rural,1,91.50734978365763,1,451,1
2.870781583440809,1458,6089.44,2,0,119,10.314546583302436,5,Urban,1,99.99844771959866,1,365,1
3.344490062620817,846,7616.23,4,0,263,7.198933804698621,4,Urban,0,84.99038233051115,1,348,1
2.4809762290869606,1352,11577.66,4,0,104,7.637102008732284,2,Urban,0,96.96446832867099,1,577,1
3.363550514,1544,10316.36,4,0,83,19.059039342143127,2,Rural,0,100,1,347,1
2.739267503639181,830,6500.65,3,0,218,2.659513408009139,1,Rural,1,59.063651564397844,0,448,0
2.8006400752651133,1246,10828.44,2,0,24,4.070789175,1,Urban,0,83.08746130387452,1,419,0
2.9426124946355032,1215,10541.86,0,0,66,0.6820350283070118,3,Urban,0,94.43887374,1,563,0
3.7635097574609384,1539,15307.77,4,0,58,12.734126781814679,2,Urban,0,100,1,371,0
2.895717419244408,1090,13762.48,5,0,240,6.605835405597927,2,Urban,1,93.99302710150901,1,337,1
3.906131477944828,1349,2823.08,3,1,179,0.4858609835973855,2,Urban,0,99.53509844754892,1,512,1
3.394606145876633,1091,11592.24,3,0,159,0.31040539174073745,2,Rural,0,84.97727532662147,1,445,1
2.717440124149432,1255,4706.09,5,1,100,3.7726219595777426,4,Rural,0,97.41689230778057,1,410,0
3.3147212999696816,884,4707.79,4,0,58,10.024340596331557,2,Urban,0,64.01472167,0,456,1
4.025407450101395,984,18368.83,2,0,86,7.161770936219541,1,Rural,0,72.73244820887956,0,515,0
3.2240739843794044,1497,12857.62,0,0,207,1.8857079862788262,1,Rural,1,100,1,515,0
3.269401028,818,14453.35,4,1,159,6.325409318466565,4,Urban,0,75.81597799051585,0,540,0
3.1667561446470884,1514,12843.38,0,0,220,0,1,Rural,1,97.46873422655337,1,513,0
2.7624128202511944,1451,7901.47,2,0,226,5.03136968,1,Urban,1,95.70044390755892,1,463,0
2.3731061747459674,1428,7163.61,4,1,171,4.179160845916108,2,Rural,0,96.59180882739545,1,574,1
3.1067543311305816,1384,2533.17,5,1,128,9.144391406074451,1,Rural,0,100,1,510,0
3.621249092654672,812,12165.74,1,0,160,8.892148618,2,Rural,1,65.58903685749407,0,593,1
2.752440205837321,1104,13769.62,5,0,249,0,2,Urban,1,95.86379183182702,1,334,1
3.7367669749074888,1305,14010.3,1,1,117,5.713780051,2,Rural,1,94.20122826434886,1,528,0
3.012504647386964,1018,10573.96,4,1,17,4.712138949962767,4,Rural,1,90.06425204842807,1,540,0
3.0729798821418757,1402,15511.11,3,1,58,0,4,Rural,0,93.50369204,1,544,1
2.9357899320796506,1249,3218.62,3,0,189,2.783434994211177,5,Urban,0,99.81530413431163,1,414,0
3.5953326239409584,866,3291.07,1,1,150,4.714611891783121,4,Urban,0,81.26051459933285,1,484,0
2.542157883288804,1205,9141.66,4,1,19,8.836583443965479,5,Rural,0,98.72518403720764,1,395,1
2.878119469114232,876,9303.11,4,1,0,15.735591414696167,3,Rural,1,82.41411952519904,0,591,0
2.8404451349080317,1136,7550.49,1,0,100,16.099037764082937,5,Rural,1,90.08700323046514,1,522,0
3.4853210071993685,1017,16077.19,2,1,180,7.264167939613266,2,Urban,1,81.40220992785548,1,556,0
3.9458270586750106,934,13193.89,3,0,39,6.990197434237815,1,Rural,0,78.18619982353908,0,530,1
3.224989154100434,1469,10296.44,3,1,275,0,4,Urban,1,100,1,306,1
3.131982531523467,835,1004.13,3,0,9,4.733071671357064,2,Urban,0,76.06802096871141,1,478,0
3.947593197634727,893,4065.28,2,1,216,4.713206785593879,4,Urban,1,93.59797498869766,1,467,0
3.003828756,1527,1003.64,2,0,112,7.533132435264991,2,Urban,0,99.68895715353942,1,511,1
3.1778355720222202,1376,10724.21,3,1,266,1.4702778635433915,4,Urban,0,95.18177060041485,1,436,0
4.062900960334927,810,12638.67,4,0,11,0,2,Urban,0,55.23416507275345,0,368,0
3.4717470061391777,997,7690.75,1,0,134,7.350882966809986,3,Urban,0,86.873912,1,564,1
3.237745711206469,854,21537.98,1,1,206,3.1129135737205864,5,Urban,0,61.33754151,0,439,1
2.5638652625117744,1302,8087.85,0,0,171,9.831518612843828,1,Urban,1,98.47603313148133,1,450,1
3.4341563931750807,1077,8458.22,3,1,269,0,5,Rural,0,96.21428042,1,402,0
3.2203479876354826,1026,8823.06,0,0,103,8.712398826775113,5,Urban,1,82.75165038592841,1,435,0
3.2145779151602363,960,11397.73,5,0,263,3.0429679063097024,2,Rural,1,79.29411114917376,1,459,0
2.811017507074143,1396,7288.82,3,0,26,0,4,Urban,0,98.60509549744947,1,402,0
3.8261187717279976,818,8337.89,4,1,283,11.60025007436015,2,Urban,0,70.98297891950924,0,312,1
3.021174971808113,881,3896.77,5,1,60,0.91510505,1,Rural,1,64.33310864370323,0,565,0
3.8165300993021787,1163,5562.3,2,0,257,16.867770427827455,3,Rural,0,100,1,489,1
3.006683304588766,1077,11955.96,1,0,181,8.921468464633325,1,Urban,1,77.53400899451562,1,555,0
2.411278440158435,1231,9294.87,1,1,161,8.287795224555865,2,Rural,0,90.20749086574035,1,489,0
2.774931206019763,1420,5045.65,1,0,218,10.839460127778029,2,Rural,0,100,1,430,0
3.864266448429873,1524,11624.62,4,1,241,4.549999856819115,4,Urban,0,100,1,584,0
3.317205898233988,1501,12848.06,0,0,218,0,1,Rural,1,94.28486286793174,1,516,0
3.1918072736470315,1504,13765.84,2,0,245,7.391882869071386,3,Urban,1,100,1,428,1
4.005112699413143,1543,12463.68,1,0,258,11.519052373120848,3,Rural,1,100,1,369,1
2.7243350819721206,1470,10391.58,5,1,47,9.674722826831193,5,Rural,0,94.49713955139346,1,399,1
3.7842624189233347,1317,16312,1,0,75,6.952942361790739,4,Rural,0,94.49414622728608,1,551,1
2.8141425499757244,1335,20132.99,5,0,271,12.099633224393898,1,Urban,1,100,1,369,0
3.5056101836551714,940,6759.42,5,0,296,2.016419836666304,5,Rural,0,100,1,506,0
3.3007904118374216,1517,8995.9,3,0,63,1.5970331978234953,5,Urban,0,100,1,515,1
3.3629683909565276,1350,16488.69,4,0,154,0,3,Rural,1,97.86177062,1,493,1
3.0497759144212466,1083,16777.3,4,1,83,0,4,Urban,0,92.07306792844282,1,400,1
3.5523634356299176,1244,13852.54,0,0,20,8.229019366818784,3,Rural,1,96.74910752492819,1,310,1
3.335817413111763,959,8224,5,0,261,2.7182731538532323,1,Rural,1,87.93940952944216,1,397,1
3.6877325743633667,1317,16315.91,1,0,64,7.5551106586264725,4,Rural,0,100,1,554,1
2.655401488252028,1472,10382.5,5,1,56,4.639148379377553,5,Rural,0,96.69642353669833,1,408,1
3.5574103892486018,1111,1003.66,2,0,123,8.825667585,1,Rural,0,94.21585815507525,1,354,0
2.648844870177335,1261,4709.05,5,1,102,9.933841249318444,4,Rural,0,90.1941766,1,407,0
3.1632315684430643,1035,1010.43,1,1,157,6.0895317746221185,3,Urban,1,98.69719081491161,1,460,1
3.268293563088153,1280,8394.7,0,0,59,0,5,Rural,1,100,1,386,1
2.349663620393973,880,12728.57,3,0,191,4.619444150056022,3,Urban,0,65.26128680815324,0,339,0
3.321584421,877,4705.03,4,0,53,3.895657423124064,2,Urban,0,69.07223968,0,444,1
3.5979651356748446,1514,5029.14,1,0,128,2.1103454862550874,1,Urban,1,100,1,492,0
3.9513591883483983,1451,10271.3,5,0,35,12.697334426966538,3,Urban,1,100,1,343,0
2.9092593171059935,1543,14740.57,4,0,164,12.292862971289313,5,Urban,0,91.98183586733154,1,340,0
2.80632966,1423,13759.91,5,0,26,1.604644646986733,3,Rural,1,100,1,412,0
3.124683485374572,1045,996.89,0,0,298,15.079949644775287,4,Rural,0,90.79317937668712,1,537,0
2.9285235984938267,1185,9588.64,0,1,293,7.203853691706059,1,Urban,0,84.24861997037445,1,358,0
3.5538268647266826,1098,13443.59,3,0,159,9.744520409268823,2,Rural,0,77.76149361030906,1,430,0
3.525648401542754,1297,12607.34,0,0,287,5.007723172004979,4,Rural,0,100,1,594,0
3.2920187761876227,830,14452.62,4,1,164,11.20850524728996,4,Urban,0,73.41774506539603,0,542,0
2.536320292299676,1423,10520.66,0,0,40,8.905812859833887,5,Rural,0,99.16099187262594,1,558,0
3.217542733175686,802,14954.52,3,0,175,3.2679878719866293,1,Urban,1,43.673943391028914,0,571,1
3.8115310952419623,953,6632.31,2,1,169,0,1,Urban,0,70.59714469407842,1,313,0
3.8161232375209324,1460,10275.75,5,0,29,2.9669937764452117,3,Urban,1,99.43950752170004,1,338,0
3.183800829854167,1162,12513.86,4,0,281,11.861676751708968,1,Urban,0,100,1,525,1
2.583707838975707,1444,996.6,4,0,75,9.148920631452905,3,Rural,0,100,1,469,1
3.4103945046666984,1552,10317.65,4,0,80,6.901576620110832,2,Rural,0,100,1,350,1
3.223473816158103,1010,4118.31,4,0,192,9.826644924618236,2,Rural,0,98.90978645917404,1,488,1
3.258487732544145,1098,11482.8,4,0,139,1.6237942698511094,5,Rural,0,100,1,383,0
3.1945387325941907,1126,2281.29,0,1,220,3.3349619698017214,1,Urban,0,98.47603483566317,1,360,0
3.006716266965126,1555,10125.11,5,0,210,0,4,Urban,0,100,1,462,0
3.399924776458981,922,2700.44,2,0,61,11.226067226693289,4,Rural,0,96.77234545373332,1,488,1
3.115397457,1565,16781.41,4,1,50,0.8090062287020867,3,Rural,1,97.62777431177166,1,349,1
2.6701508262479243,1310,10812.4,2,0,32,9.86116511,4,Urban,1,99.58579346600334,1,472,1
3.0113383554360977,1166,11559.59,4,1,221,3.309187616941556,2,Rural,1,100,1,584,0
3.5544595329215687,913,10892.4,5,1,45,6.013888267232717,4,Rural,0,87.27405588474596,1,552,1
3.5323085774586103,1327,1000.8,3,0,6,10.089888139562536,2,Urban,1,100,1,460,1
3.562458646448276,920,7579.65,3,1,55,16.765168756833404,1,Rural,0,76.77045383618145,1,415,1
3.0773396191913553,1390,2523.86,5,1,133,8.890922405964746,1,Rural,0,99.41129298,1,509,0
2.448571678350043,1303,8083.08,0,0,175,0,1,Urban,1,100,1,452,1
3.345994055605915,842,988.71,3,0,21,0.897452127,2,Urban,0,72.8634077,1,484,0
2.740591914296171,1571,14724.23,4,1,95,0,2,Urban,0,93.07006930742658,1,353,1
2.7820869573694393,1160,6875.07,5,0,158,7.777434040618265,1,Rural,1,100,1,451,1
3.3144685441387844,1238,15688.1,4,1,152,0.4754690002067532,4,Urban,0,91.80608375836087,1,467,1
2.5167859223128577,1052,10443.19,3,1,53,0.4131823276188742,1,Urban,1,73.79726411166139,1,531,0
3.3000610048361882,928,15914.15,5,0,233,6.804161925639281,1,Urban,0,75.58936585868425,0,453,0
2.9089961054702203,1402,7285.89,3,0,33,0,4,Urban,0,100,1,412,0
3.4661281816892724,1092,5243.91,4,0,144,0,4,Rural,0,92.70645727365681,1,532,1
3.160783140857073,1006,4109.83,4,0,195,11.773603057213238,2,Rural,0,91.54924597574461,1,479,1
3.1392176913931458,981,17896.71,4,0,56,6.760743666929956,4,Urban,1,72.91744812240537,0,317,0
2.8033812822394806,1151,6876.1,5,0,158,12.532276204304829,1,Rural,1,91.08325139500575,1,454,1
2.8798558212785355,1286,20243.05,1,0,138,4.363128313580998,2,Urban,0,93.70837126,1,388,1
3.617489378622241,949,6628.02,2,1,158,11.71300771337074,1,Urban,0,70.39143537174152,1,315,0
3.001045167335364,1396,15506.29,3,1,56,6.047212631951403,4,Rural,0,98.08345264879438,1,541,1
3.6376196928154974,1587,2503.43,3,0,32,6.093162012364026,2,Urban,0,96.12546104736937,1,387,1
3.000834452,1516,8909.12,2,1,211,0,5,Rural,1,99.01815721076446,1,391,0
3.230896915,1364,12272.67,0,0,216,0.800923691,3,Urban,0,100,1,574,1
3.015144301459818,1144,10730.8,0,0,32,5.248783219717506,1,Rural,0,84.3346261,1,438,0
3.1344526003678093,1470,7830.91,3,0,136,7.173358319402837,1,Urban,0,95.88550155354983,1,306,0
3.4829016519395912,918,7583.86,3,1,63,17.44934998365347,1,Rural,0,87.46021373111891,1,412,1
3.0332561208513096,1176,14314.67,0,0,245,4.209028950773506,2,Rural,1,94.49293231,1,318,1
3.5802058246792705,967,8724.5,4,0,43,1.1294162511415566,4,Urban,1,73.02634760816613,0,575,1
3.5532522308548327,971,2938.76,4,0,253,4.786736809043726,4,Urban,0,83.54531014962734,1,326,0
3.015880968501562,919,21837.97,4,0,102,4.298050097502727,3,Urban,0,62.380070052728904,0,392,0
3.1716037866362994,1115,9577.18,5,0,2,0,4,Urban,0,81.07205063897293,1,437,0
2.655468361896555,1145,1004.61,4,0,233,0,5,Urban,0,100,1,503,1
3.014731298113962,1587,3369.16,1,1,238,12.766006819480246,5,Urban,1,93.61456801035642,1,520,1
3.1590479518306815,1560,9531.24,5,0,173,0,2,Urban,0,100,1,520,1
3.5007651825856834,1380,13487.92,0,0,3,9.270773553397525,3,Rural,0,91.98273542575295,1,368,1
2.9065238120658083,1562,10847.81,1,0,79,13.992113473165773,2,Urban,1,100,1,474,0
2.975763836474132,1515,15140.53,3,0,121,9.752604842767461,1,Urban,0,98.01744179978547,1,458,1
3.2896567616084034,1088,11338.47,5,1,183,6.491054200772217,5,Rural,1,100,1,547,0
3.1566653710619317,953,4437.66,1,0,185,0,5,Urban,1,74.78739018989697,1,415,0
3.1053438962293134,812,14953.2,3,0,172,6.723919775489402,1,Urban,1,47.92381486108349,0,569,1
3.334254825799031,1376,9991.19,4,0,29,7.703399347982295,5,Urban,0,99.94697864159164,1,325,1
2.626856969663149,1089,1839.24,2,1,179,4.428173044118432,3,Urban,0,100,1,559,1
2.509775470440431,1251,10835.08,2,0,24,11.298310324924872,1,Urban,0,88.45609265282913,1,423,0
3.8082005409069275,799,8336.67,4,1,287,4.725449384277132,2,Urban,0,68.79372622487668,0,327,1
2.2780045527988944,1240,9298.79,1,1,164,0,2,Rural,0,97.55100298110321,1,486,0
2.8679383705628645,1016,14509.57,5,0,104,12.997224890731559,1,Urban,0,66.98274821892042,0,468,0
2.947855871370339,1402,10595.07,0,0,134,11.139491729139383,3,Urban,0,97.45387967099362,1,355,0
2.9827321968419898,1146,10728.76,0,0,40,0,1,Rural,0,86.63783757358826,1,444,0
3.1962668919585533,1464,7956.53,1,0,75,2.5024675720119927,2,Rural,1,95.63480922469955,1,583,1
3.0135725700185256,1513,13764.33,2,0,244,13.969638090788983,3,Urban,1,98.38990682,1,429,1
2.557921011106257,1482,13459.28,5,0,158,11.314847070936558,4,Rural,0,100,1,478,1
2.988677588109274,1462,7894.2,2,0,222,4.720043587,1,Urban,1,98.58337724,1,464,0
2.998603344344776,1230,5642.17,5,0,187,12.25292840996402,4,Rural,1,96.61423245380834,1,311,1
2.8207523280168068,1223,5638.3,5,0,177,0,4,Rural,1,100,1,311,1
3.1794375198321916,1560,9521.21,5,0,180,9.632355558,2,Urban,0,100,1,524,1
3.880381312976407,1200,15866.59,4,0,115,6.542581746927651,3,Urban,0,100,1,482,1
3.520163577083197,1375,9986.58,4,0,23,2.469186466641398,5,Urban,0,100,1,318,1
2.7880235051157967,1067,10508.07,4,1,22,13.149396679701729,4,Rural,1,93.88627395493012,1,560,0
3.774044148730253,1582,13537.67,0,0,159,13.792674751620813,2,Urban,0,91.73177076624725,1,331,0
3.812258850162011,1321,16308.37,1,0,67,13.51299757224716,4,Rural,0,99.98558769318011,1,550,1
2.5787793110727146,1271,2292.65,2,0,165,10.556116170488707,3,Urban,0,99.56588432232174,1,456,1
3.854769090301923,930,11648.2,3,0,273,6.3462001863913065,2,Urban,1,83.21332157010302,1,453,0
2.973795358319545,1234,9895.13,1,1,174,6.874145052193024,3,Urban,0,100,1,506,1
3.0538646395047016,1343,16785.72,5,1,63,9.139616889463385,5,Urban,1,100,1,468,0
3.4296939545201504,1081,8462.36,3,1,273,5.340223142905386,5,Rural,0,100,1,402,0
3.0261840998793272,800,994.74,3,0,229,2.755915408638108,5,Rural,1,96.17400504769488,1,355,0
3.5245152770423323,1588,5308.39,3,0,11,5.847830818913703,5,Urban,0,98.20211343021232,1,456,0
3.2069901135681618,1604,12754.97,4,0,270,10.22574701183763,5,Urban,0,99.66651225825467,1,301,0
3.151077852664981,1478,9276.1,1,0,142,11.086069609714063,3,Rural,0,98.56585722644277,1,463,0
3.324455469619873,801,11388.81,5,0,89,5.323522677845436,4,Urban,0,54.46770092608862,0,553,0
2.8354249204134927,1392,7285.54,3,0,32,0,4,Urban,0,94.98153612,1,411,0
2.2030848,1107,3447.76,3,0,285,10.72394045576375,3,Rural,1,97.27309666212352,1,365,0
2.6591203420145026,880,7187.65,0,1,264,13.07893570531986,5,Rural,0,63.14730695,0,462,1
3.5656616950630067,1209,7680.18,1,0,61,7.164237712848323,2,Urban,1,89.36618489692282,1,528,1
3.327648379508917,1105,1773.93,2,0,175,14.111465691003863,1,Rural,0,100,1,487,0
2.875508098638001,986,8614.82,4,0,48,5.649836324841415,3,Urban,1,73.31889751125807,1,533,0
3.3516328805355595,1119,12535.18,2,0,165,4.828069594916621,2,Rural,0,93.36130829182758,1,508,0
3.3892442714224096,883,14006.33,4,0,52,7.866148733,5,Rural,1,85.71350983433112,1,580,0
3.594626734312299,959,15472.77,2,0,222,0,2,Urban,0,78.79823831062846,0,317,1
3.364216002825286,846,11970.62,2,0,110,7.881732726534537,2,Rural,1,68.01005598,0,336,0
3.2268236695250425,1000,3013.14,3,1,46,10.498458164661887,2,Urban,0,87.18705308270994,1,482,0
3.5014236830767165,1081,13449.64,3,0,158,9.071743613269778,2,Rural,0,74.67951698263197,1,424,0
3.401763687980875,1424,21246.32,1,0,190,5.539647523529704,3,Rural,0,98.68124730258744,1,389,1
3.9167599300812492,866,10556.49,2,0,145,0.3068021855320886,3,Urban,1,85.17410565021868,1,517,1
3.4661548463536236,1029,14737.71,0,0,35,0,2,Urban,1,72.42311502911598,0,494,0
3.1109623959965678,1228,5631.61,5,0,175,3.8879880663119684,4,Rural,1,100,1,317,1
3.5912474017821885,1514,5032.01,1,0,137,7.275340347693771,1,Urban,1,99.07990407522342,1,497,0
2.2689762878088326,1232,18654.59,1,1,164,6.199072122737937,4,Urban,0,79.07733205076593,1,519,1
3.504125785,1245,13845.49,0,0,20,0,3,Rural,1,88.86727917142791,1,314,1
3.574529623974104,1224,2964.27,1,0,212,13.989628463301472,1,Urban,0,94.27410986277195,1,361,0
3.6505642942525443,1492,14504.64,3,0,251,1.2887877813201833,1,Urban,1,100,1,550,1
3.174887725862644,1506,13759.33,2,0,240,8.466646466808713,3,Urban,1,94.25252247296953,1,424,1
2.6159397351943117,1375,4294.97,0,0,59,4.569973858562214,2,Rural,1,100,1,467,0
3.3492533395565545,1272,20397.1,0,0,115,8.993892011924219,1,Urban,0,87.27069959896735,1,442,1
3.383605935665261,1421,13710.48,0,0,187,4.930649791083296,3,Urban,0,96.41936693336127,1,433,0
3.8310073798315636,817,6848.99,5,1,205,3.6631544937437206,2,Urban,0,80.34184287516052,1,414,0
3.4327630215685696,821,6876.18,3,0,213,12.633063631609133,4,Urban,1,94.81803845534535,1,419,1
3.016692766135737,1464,14430.36,3,0,79,13.42882297,4,Urban,0,92.24198381047817,1,456,0
3.0733387711163926,1464,10286.86,3,1,287,0,4,Urban,1,99.78410620649463,1,306,1
3.927234144452006,835,7171.46,2,1,251,0,4,Urban,0,87.29538131840971,1,571,0
3.1177660046677613,1347,11503.88,1,1,241,9.911271630293957,3,Urban,0,96.36966736,1,422,0
3.508851154866333,873,3289.28,1,1,150,16.560387987528383,4,Urban,0,83.25282827577432,1,481,0
2.806277635959768,1261,9336.24,0,1,129,0,2,Urban,1,98.69626629483848,1,346,1
3.856319243852014,871,9279.13,4,0,233,5.098561441411318,5,Urban,1,94.65467407957865,1,341,0
3.7296997763962456,1112,18572.65,4,0,225,0,2,Urban,1,95.45059675,1,357,0
3.2306266554565273,1121,6714.35,0,0,165,14.089764056203036,3,Rural,1,93.49684033820839,1,565,1
3.275739204791505,1260,14850.23,0,1,267,14.324476255896938,5,Rural,1,100,1,467,0
2.7439111320520095,1086,4708.41,1,1,245,9.916850535834028,4,Rural,1,100,1,336,0
3.167734549,1472,14420.9,3,0,87,2.9037726724013684,4,Urban,0,93.11752126967883,1,457,0
3.6573330600872045,1568,993.68,5,0,129,9.041797349652912,4,Urban,1,100,1,451,0
2.6604762425596706,943,6098.9,5,1,129,11.80070751904494,2,Urban,0,72.60188320196076,1,300,1
3.8079464328516446,1342,2808.55,3,1,168,0.8592342713771948,2,Urban,0,98.45816263642367,1,487,1
3.0369434410918132,1308,9831.59,0,0,82,6.141495084390229,4,Urban,0,99.79797443963952,1,381,0
3.041395568677062,1144,10730.52,0,0,45,14.585256047021698,1,Rural,0,82.56369118685933,1,443,0
3.5176544273728227,1274,20394.11,0,0,119,2.3913302008794752,1,Urban,0,85.03609816184196,1,443,1
3.521917732262804,1022,4665.57,5,0,122,19.86198833548832,1,Urban,0,92.78263662315177,1,361,0
2.901845587960524,1236,9896.14,1,1,170,0,3,Urban,0,92.74964436717839,1,502,1
3.0072321927694405,937,12228.99,1,1,148,7.587128320334798,4,Rural,0,74.37753512285589,0,392,0
3.5278203263125505,1092,5255.34,4,0,146,4.081323104316483,4,Rural,0,89.10569929310762,1,546,1
2.9613192673947144,1015,10814.81,3,1,131,6.319452039415514,4,Rural,0,84.72464487509023,1,467,1
3.2756725740277615,1003,3007.77,3,1,55,13.970188758889792,2,Urban,0,82.00524044,1,479,0
2.5112033592637717,1269,2282.05,2,0,158,0,3,Urban,0,96.31093649502344,1,443,1
3.7821989058525416,1269,10707.53,0,1,66,7.152781467385145,3,Urban,0,93.6681232,1,448,1
2.718675621044762,1161,10232.02,3,0,176,5.429476373899888,3,Urban,0,67.28188948551932,0,339,0
2.965577619956256,1054,10442.98,3,1,65,2.2059009489177797,1,Urban,1,75.95984576087962,1,537,0
2.6201875781307917,1201,9142.8,4,1,27,2.448839209232525,5,Rural,0,100,1,403,1
3.495123177551137,1275,1867.42,0,0,167,3.308477425413005,1,Urban,1,95.05184245,1,585,1
3.660691342246742,1185,16434.78,4,0,99,4.415080847479858,4,Urban,0,97.28290929355978,1,403,1
2.626518506848274,1084,4712.59,1,1,244,10.923037556190295,4,Rural,1,100,1,338,0
2.861142074214537,1015,14507.35,5,0,105,0,1,Urban,0,65.45562346059688,0,478,0
2.964276518,1022,10799.01,3,1,135,0,4,Rural,0,80.02571555618704,1,453,1
3.6157774006706083,984,2939.28,4,0,247,3.6674184123434426,4,Urban,0,93.11123033578905,1,324,0
3.418545232,865,3298.29,1,1,158,3.672477561597572,4,Urban,0,95.43962999405004,1,482,0
3.3045238716781666,1102,998.29,2,0,115,13.92133445669798,1,Rural,0,98.72144228493744,1,356,0
3.7586549997445986,1174,13413.88,5,0,231,5.7728329914858705,1,Urban,1,90.60973698241885,1,342,0
3.0363812590553856,830,14596.83,2,1,285,8.187003497228629,2,Rural,0,73.91580759882585,0,414,0
3.0918803775737262,1243,14185.99,2,0,154,8.956328646,5,Urban,1,97.92181501646978,1,515,1
3.4757838348671024,1119,1768.73,2,0,172,10.888648784756606,1,Rural,0,100,1,486,0
3.8066797145782503,1399,11585.28,5,0,134,0,2,Rural,1,96.21811618526843,1,387,1
3.1761583765521735,919,12844.91,2,1,220,11.502843859418821,3,Urban,0,67.38291981139828,0,558,0
3.508374049,1091,3877.6,4,0,179,7.863138210033606,1,Urban,1,96.71617566947461,1,395,1
2.876282263404546,1384,4287.63,0,0,44,0,2,Rural,1,100,1,465,0
2.575527957315736,1466,6087.62,2,0,119,9.130565882475949,5,Urban,1,88.24469430922849,1,362,1
3.1238370409743537,1067,12018.14,4,0,202,6.153997599494209,4,Urban,0,97.07990643996239,1,530,1
2.8827375261178405,1087,1004.65,4,1,135,0,4,Urban,1,89.84691707332058,1,335,0
3.1405612425058824,1595,2497.23,3,0,35,0,2,Urban,0,100,1,374,1
3.1282957339238453,1129,16892.99,3,0,138,0,4,Urban,1,90.64508071,1,571,1
2.959683294480914,1375,8233.69,2,0,232,3.1446690439726175,4,Rural,0,100,1,496,1
3.796321672503057,868,10550.83,2,0,149,9.251336646466967,3,Urban,1,91.45302292830849,1,525,1
2.914194933,951,8002.36,4,0,43,5.903875662652057,2,Rural,1,74.23509870683702,0,419,0
3.1155423170328325,977,17896.28,4,0,59,3.5596938321946627,4,Urban,1,68.39480264,0,318,0
3.2800024565941666,1011,4110.46,4,0,196,9.991436361177188,2,Rural,0,95.30951376285563,1,482,1
3.6634033759972335,1435,6207.43,0,0,71,3.8424317569077027,4,Urban,0,100,1,333,1
2.977694073365025,800,20579.18,0,0,233,5.5223981405517995,3,Urban,0,39.34670847883806,0,350,1
3.752517884,830,15650.58,0,0,9,6.637121136968786,5,Rural,1,66.12800685,0,337,0
3.0640780474984504,1312,7335.6,5,0,140,18.51392993045199,5,Urban,1,94.49736700371176,1,590,1
3.1413673800669235,1133,1009.31,4,1,51,6.602875876881417,1,Urban,0,95.26539010882075,1,387,0
4.050907755689009,1310,14012.95,1,1,126,9.657890922962922,2,Rural,1,100,1,535,0
